day,year,slot,q,high
2022-08-19,2022,1,1.1823146244987093,False
2022-08-19,2022,2,1.7134939759526877,False
2022-08-19,2022,3,1.5573607140881798,False
2022-08-22,2022,0,1.1598370040158104,False
2022-08-22,2022,1,1.7052391753249003,False
2022-08-22,2022,2,1.6807328465890736,False
2022-08-22,2022,3,1.6025878470448214,False
2022-08-23,2022,0,2.156274713502588,True
2022-08-23,2022,1,1.468087319639778,False
2022-08-23,2022,2,1.386908301741262,False
2022-08-23,2022,3,1.3894615513759627,False
2022-08-24,2022,0,1.4533300025529046,False
2022-08-24,2022,1,1.2101302472623081,False
2022-08-24,2022,2,1.6158683219554348,False
2022-08-24,2022,3,1.3802686268467907,False
2022-08-25,2022,0,1.1983716881298476,False
2022-08-25,2022,1,1.6690727370533323,False
2022-08-25,2022,2,1.5494838229319614,False
2022-08-25,2022,3,2.485052019150952,True
2022-08-26,2022,0,1.6976712761151327,False
2022-08-26,2022,1,1.5526847406997177,False
2022-08-26,2022,2,1.5339900311706076,False
2022-08-26,2022,3,1.2793134049527513,False
2022-08-29,2022,0,1.9291739044472835,True
2022-08-29,2022,1,2.006567089049448,True
2022-08-29,2022,2,2.101256842366971,True
2022-08-29,2022,3,1.4709798132393221,False
2022-08-30,2022,0,1.5580073696735115,False
2022-08-30,2022,1,1.3489156021264026,False
2022-08-30,2022,2,1.6020494072438531,False
2022-08-30,2022,3,2.0149676559357395,True
2022-08-31,2022,0,1.3359384527719702,False
2022-08-31,2022,1,1.6274594250768288,False
2022-08-31,2022,2,1.8610382496935634,True
2022-08-31,2022,3,1.5330149978968668,False
2022-09-01,2022,0,2.617064376933083,True
2022-09-01,2022,1,1.6077885781640084,False
2022-09-01,2022,2,2.0270003458590113,True
2022-09-01,2022,3,1.5726042609855653,False
2022-09-02,2022,0,1.7559526641760381,False
2022-09-02,2022,1,1.7890782050932088,True
2022-09-02,2022,2,1.4894155741851782,False
2022-09-02,2022,3,2.1060657961971776,True
2022-09-05,2022,0,1.3532282579847108,False
2022-09-05,2022,1,1.6069178105341833,False
2022-09-05,2022,2,1.3560084429343184,False
2022-09-05,2022,3,1.5667650083390046,False
2022-09-06,2022,0,1.756647787766139,False
2022-09-06,2022,1,1.2738554338418053,False
2022-09-06,2022,2,1.428472861550961,False
2022-09-06,2022,3,1.2770710234911915,False
2022-09-07,2022,0,1.5088961567271495,False
2022-09-07,2022,1,1.691697996471166,False
2022-09-07,2022,2,1.3706476612142615,False
2022-09-07,2022,3,1.6524895258914325,False
2022-09-08,2022,0,1.9359956192544399,True
2022-09-08,2022,1,1.4414658844321755,False
2022-09-08,2022,2,1.3459993302449007,False
2022-09-08,2022,3,1.606580648119069,False
2022-09-09,2022,0,1.7328827934077393,False
2022-09-09,2022,1,1.5696069749624926,False
2022-09-09,2022,2,1.5780576986242363,False
2022-09-09,2022,3,1.6119420859423597,False
2022-09-13,2022,0,1.606166919484834,False
2022-09-13,2022,1,1.4825312577920844,False
2022-09-13,2022,2,1.3119062323752522,False
2022-09-13,2022,3,1.2344506274855502,False
2022-09-14,2022,0,1.7224543075242738,False
2022-09-14,2022,1,1.3740125145679698,False
2022-09-14,2022,2,1.4712418305777628,False
2022-09-14,2022,3,1.7231733826156597,False
2022-09-15,2022,0,1.4563919665800382,False
2022-09-15,2022,1,1.3449327147901613,False
2022-09-15,2022,2,1.3202170283494157,False
2022-09-15,2022,3,1.5033383707070953,False
2022-09-16,2022,0,1.5395678567880973,False
2022-09-16,2022,1,1.195264271158159,False
2022-09-16,2022,2,1.6302107423330114,False
2022-09-16,2022,3,1.4632434704711226,False
2022-09-19,2022,0,1.8217009423692883,True
2022-09-19,2022,1,1.8274250604891773,True
2022-09-19,2022,2,1.630400673095613,False
2022-09-19,2022,3,2.1916528279679004,True
2022-09-20,2022,0,1.4313619605384145,False
2022-09-20,2022,1,1.4840123374581051,False
2022-09-20,2022,2,1.8152926104958678,True
2022-09-20,2022,3,1.2608398479025245,False
2022-09-21,2022,0,1.7681440317298118,True
2022-09-21,2022,1,1.5320925696438283,False
2022-09-21,2022,2,1.3740747127739859,False
2022-09-21,2022,3,1.3031057500033256,False
2022-09-22,2022,0,1.4948915847506152,False
2022-09-22,2022,1,1.5240385882748997,False
2022-09-22,2022,2,1.3710670304152972,False
2022-09-22,2022,3,1.9049125746367512,True
2022-09-23,2022,0,1.5481254552553316,False
2022-09-23,2022,1,1.348916300620108,False
2022-09-23,2022,2,1.554379502279607,False
2022-09-23,2022,3,1.5054421075170432,False
2022-09-26,2022,0,1.5266897348931838,False
2022-09-26,2022,1,2.1829444256853083,True
2022-09-26,2022,2,1.6253229100750521,False
2022-09-26,2022,3,1.53123041035056,False
2022-09-27,2022,0,1.4500383274225694,False
2022-09-27,2022,1,1.4765397113659486,False
2022-09-27,2022,2,1.2919298268477124,False
2022-09-27,2022,3,1.2782616909988724,False
2022-09-28,2022,0,1.4557455299664752,False
2022-09-28,2022,1,2.087841320985172,True
2022-09-28,2022,2,1.4049868155303236,False
2022-09-28,2022,3,1.6346819583094723,False
2022-09-29,2022,0,1.4610899828429376,False
2022-09-29,2022,1,1.1932592965279885,False
2022-09-29,2022,2,2.0051735885517656,True
2022-09-29,2022,3,1.4367474385420893,False
2022-09-30,2022,0,1.367895904444466,False
2022-09-30,2022,1,1.699569596193149,False
2022-09-30,2022,2,1.1933403157271145,False
2022-09-30,2022,3,1.586029560635502,False
2022-10-10,2022,0,1.8237681532711982,True
2022-10-10,2022,1,1.317270275694678,False
2022-10-10,2022,2,1.5060359679015567,False
2022-10-10,2022,3,1.6327477368826997,False
2022-10-11,2022,0,1.60897793065114,False
2022-10-11,2022,1,2.064062467564001,True
2022-10-11,2022,2,1.6079509490123005,False
2022-10-11,2022,3,1.2971530459354013,False
2022-10-12,2022,0,1.2978348401627,False
2022-10-12,2022,1,1.4634034994783527,False
2022-10-12,2022,2,1.8237299660568687,True
2022-10-12,2022,3,1.4927584411875927,False
2022-10-13,2022,0,1.3335929545734695,False
2022-10-13,2022,1,1.771109457026699,True
2022-10-13,2022,2,1.5699161148406753,False
2022-10-13,2022,3,1.503484062155168,False
2022-10-14,2022,0,1.4169500357993097,False
2022-10-14,2022,1,1.532802288144529,False
2022-10-14,2022,2,1.2194526388105387,False
2022-10-14,2022,3,1.4485427464222729,False
2022-10-17,2022,0,1.1639661826544168,False
2022-10-17,2022,1,1.7422693494262447,False
2022-10-17,2022,2,1.6736798149566008,False
2022-10-17,2022,3,1.5763114421925175,False
2022-10-18,2022,0,1.4189819619740907,False
2022-10-18,2022,1,1.6594316575870525,False
2022-10-18,2022,2,1.7370728051237654,False
2022-10-18,2022,3,1.8536591737765467,True
2022-10-19,2022,0,1.7024579532002997,False
2022-10-19,2022,1,1.5309342972328852,False
2022-10-19,2022,2,1.3431900818286124,False
2022-10-19,2022,3,1.2862136775065574,False
2022-10-20,2022,0,1.5424075567692324,False
2022-10-20,2022,1,1.7366573188074892,False
2022-10-20,2022,2,1.584406824101039,False
2022-10-20,2022,3,1.4373855680139251,False
2022-10-21,2022,0,1.4432424329756948,False
2022-10-21,2022,1,1.5968735503577327,False
2022-10-21,2022,2,1.280282353296185,False
2022-10-21,2022,3,1.6138678905985184,False
2022-10-24,2022,0,1.6397041370235594,False
2022-10-24,2022,1,1.7860495439730182,True
2022-10-24,2022,2,1.7573819798093284,False
2022-10-24,2022,3,1.5957964231299868,False
2022-10-25,2022,0,1.8491848649772262,True
2022-10-25,2022,1,1.8779540071487646,True
2022-10-25,2022,2,1.4412425032125384,False
2022-10-25,2022,3,1.6401127496008172,False
2022-10-26,2022,0,1.2163097466556638,False
2022-10-26,2022,1,1.8051118204892846,True
2022-10-26,2022,2,1.2552335498306475,False
2022-10-26,2022,3,1.29498245186218,False
2022-10-27,2022,0,2.0010816067030297,True
2022-10-27,2022,1,1.4804068101855037,False
2022-10-27,2022,2,1.661796575589976,False
2022-10-27,2022,3,1.2789484425311717,False
2022-10-28,2022,0,1.8671708783062841,True
2022-10-28,2022,1,1.4727901636775294,False
2022-10-28,2022,2,1.218372187344683,False
2022-10-28,2022,3,1.6423761011691766,False
2022-10-31,2022,0,3.27084064073441,True
2022-10-31,2022,1,1.9067072600007466,True
2022-10-31,2022,2,1.5578041206643358,False
2022-10-31,2022,3,1.2183359377165441,False
2022-11-01,2022,0,1.4928899613099789,False
2022-11-01,2022,1,1.2853261166428622,False
2022-11-01,2022,2,1.9923156325318663,True
2022-11-01,2022,3,1.8968325451193815,True
2022-11-02,2022,0,1.7355993223523603,False
2022-11-02,2022,1,1.8770767409664846,True
2022-11-02,2022,2,1.5871918623883305,False
2022-11-02,2022,3,1.4559115993872822,False
2022-11-03,2022,0,2.025615976624752,True
2022-11-03,2022,1,1.1950063585117154,False
2022-11-03,2022,2,1.9190043610487295,True
2022-11-03,2022,3,1.3321030651929027,False
2022-11-04,2022,0,1.6038826986193784,False
2022-11-04,2022,1,1.2218403653603598,False
2022-11-04,2022,2,2.014318862250377,True
2022-11-04,2022,3,1.44425618433356,False
2022-11-07,2022,0,1.5357169165752924,False
2022-11-07,2022,1,1.3772610593098713,False
2022-11-07,2022,2,1.758299171390019,False
2022-11-07,2022,3,1.5447319963941524,False
2022-11-08,2022,0,1.7440171336906634,False
2022-11-08,2022,1,1.609830036927902,False
2022-11-08,2022,2,1.8377872386470833,True
2022-11-08,2022,3,1.344737483668102,False
2022-11-09,2022,0,1.4825938277733803,False
2022-11-09,2022,1,1.5048594204644332,False
2022-11-09,2022,2,1.5230744642191132,False
2022-11-09,2022,3,1.4181461168087508,False
2022-11-10,2022,0,1.2903591036360436,False
2022-11-10,2022,1,1.379019791769237,False
2022-11-10,2022,2,1.7519577211017743,False
2022-11-10,2022,3,1.4234762214933687,False
2022-11-11,2022,0,2.975150396910151,True
2022-11-11,2022,1,1.3798551761880602,False
2022-11-11,2022,2,1.443848327185942,False
2022-11-11,2022,3,2.116950807879301,True
2022-11-14,2022,0,1.5086328259870743,False
2022-11-14,2022,1,1.6705192220815248,False
2022-11-14,2022,2,1.4165995835658363,False
2022-11-14,2022,3,1.6500867142571056,False
2022-11-15,2022,0,1.4621088172231531,False
2022-11-15,2022,1,1.39926025263066,False
2022-11-15,2022,2,1.7023131594672096,False
2022-11-15,2022,3,1.4077776937599462,False
2022-11-16,2022,0,1.2945365899883963,False
2022-11-16,2022,1,1.4882205247745006,False
2022-11-16,2022,2,1.502070094576307,False
2022-11-16,2022,3,1.6892187802777416,False
2022-11-17,2022,0,2.582288834258486,True
2022-11-17,2022,1,1.9755002191058826,True
2022-11-17,2022,2,1.6482093766121253,False
2022-11-17,2022,3,1.533501009509897,False
2022-11-18,2022,0,1.4723945299437329,False
2022-11-18,2022,1,1.5090202721136619,False
2022-11-18,2022,2,1.515506944869058,False
2022-11-18,2022,3,1.3251817901458407,False
2022-11-21,2022,0,1.65997873378008,False
2022-11-21,2022,1,1.2448616537562283,False
2022-11-21,2022,2,1.899809546619804,True
2022-11-21,2022,3,1.6711614152777259,False
2022-11-22,2022,0,1.826486348520391,True
2022-11-22,2022,1,1.3859876778305102,False
2022-11-22,2022,2,1.96144156718206,True
2022-11-22,2022,3,1.4184333155685556,False
2022-11-23,2022,0,1.449743476015117,False
2022-11-23,2022,1,1.8632701787423191,True
2022-11-23,2022,2,1.7597661171522732,False
2022-11-23,2022,3,1.4600910299262106,False
2022-11-24,2022,0,1.6041148379425942,False
2022-11-24,2022,1,1.6531653359749514,False
2022-11-24,2022,2,1.537499482429976,False
2022-11-24,2022,3,2.3529292025816417,True
2022-11-25,2022,0,1.8404700711337676,True
2022-11-25,2022,1,1.4992307324529446,False
2022-11-25,2022,2,1.434608471561485,False
2022-11-25,2022,3,1.696873915002617,False
2022-11-28,2022,0,1.6366620292104572,False
2022-11-28,2022,1,1.2581374664010856,False
2022-11-28,2022,2,1.2247449300970248,False
2022-11-28,2022,3,1.6218931455558265,False
2022-11-29,2022,0,1.461898076989691,False
2022-11-29,2022,1,1.932666756326906,True
2022-11-29,2022,2,2.269349122476334,True
2022-11-29,2022,3,2.3541534401942994,True
2022-11-30,2022,0,1.473787051521315,False
2022-11-30,2022,1,1.2921567203829458,False
2022-11-30,2022,2,1.5039182799481847,False
2022-11-30,2022,3,2.323664525514414,True
2022-12-01,2022,0,1.8082987922980578,True
2022-12-01,2022,1,1.736919476157616,False
2022-12-01,2022,2,1.751095259570424,False
2022-12-01,2022,3,1.2855158430327749,False
2022-12-02,2022,0,1.4701435896810875,False
2022-12-02,2022,1,1.5761419794958629,False
2022-12-02,2022,2,1.289678364283432,False
2022-12-02,2022,3,1.2626899118982051,False
2022-12-05,2022,0,1.5822945036614842,False
2022-12-05,2022,1,1.3794984559638443,False
2022-12-05,2022,2,1.6929563073358163,False
2022-12-05,2022,3,1.445783489712427,False
2022-12-06,2022,0,1.4230080986025713,False
2022-12-06,2022,1,1.5190551716433256,False
2022-12-06,2022,2,1.690378121927921,False
2022-12-06,2022,3,1.504607320274073,False
2022-12-07,2022,0,1.4155554668368524,False
2022-12-07,2022,1,1.510281132416335,False
2022-12-07,2022,2,1.9274104372173733,True
2022-12-07,2022,3,1.4694431266883299,False
2022-12-08,2022,0,1.4178443398471061,False
2022-12-08,2022,1,1.6056717916653962,False
2022-12-08,2022,2,1.7101099247464449,False
2022-12-08,2022,3,2.093718719892685,True
2022-12-09,2022,0,1.6526048608028547,False
2022-12-09,2022,1,1.4744441822547214,False
2022-12-09,2022,2,2.035662387726053,True
2022-12-09,2022,3,1.4958436891796993,False
2022-12-12,2022,0,2.295432702390817,True
2022-12-12,2022,1,1.3274857937200777,False
2022-12-12,2022,2,1.4307265234748183,False
2022-12-12,2022,3,1.2001364439341302,False
2022-12-13,2022,0,2.0761352711406555,True
2022-12-13,2022,1,1.4918815112950168,False
2022-12-13,2022,2,1.7257724731124644,False
2022-12-13,2022,3,1.4527220375992682,False
2022-12-14,2022,0,2.317144054796532,True
2022-12-14,2022,1,1.7100948081929985,False
2022-12-14,2022,2,1.5043967983590527,False
2022-12-14,2022,3,2.067173732127179,True
2022-12-15,2022,0,1.4648382289665818,False
2022-12-15,2022,1,1.2278655817256772,False
2022-12-15,2022,2,1.4354684318291258,False
2022-12-15,2022,3,1.4644115943888019,False
2022-12-16,2022,0,2.196867012425412,True
2022-12-16,2022,1,1.86769523233338,True
2022-12-16,2022,2,1.854800427508147,True
2022-12-16,2022,3,1.543784814152951,False
2022-12-19,2022,0,1.851047845907434,True
2022-12-19,2022,1,1.3010936200167453,False
2022-12-19,2022,2,1.4051443333771376,False
2022-12-19,2022,3,1.889199545705331,True
2022-12-20,2022,0,1.7758132190827196,True
2022-12-20,2022,1,1.3664167158096239,False
2022-12-20,2022,2,1.9532287850147134,True
2022-12-20,2022,3,1.4132670607680007,False
2022-12-21,2022,0,1.7790471187718522,True
2022-12-21,2022,1,1.5483756015963892,False
2022-12-21,2022,2,1.270131091357607,False
2022-12-21,2022,3,1.1940012062257972,False
2022-12-22,2022,0,1.5782902597967523,False
2022-12-22,2022,1,1.4290015823858928,False
2022-12-22,2022,2,1.3929714699673243,False
2022-12-22,2022,3,1.4734758261022702,False
2022-12-23,2022,0,1.3414110286218697,False
2022-12-23,2022,1,1.44912290171347,False
2022-12-23,2022,2,1.2691929127502444,False
2022-12-23,2022,3,1.6822542582143836,False
2022-12-26,2022,0,2.374422258270626,True
2022-12-26,2022,1,1.3705682287860768,False
2022-12-26,2022,2,1.375586804336618,False
2022-12-26,2022,3,1.4954903152725345,False
2022-12-27,2022,0,1.5647417391304268,False
2022-12-27,2022,1,1.3156029099641275,False
2022-12-27,2022,2,1.5230313516814593,False
2022-12-27,2022,3,1.3252528954756033,False
2022-12-28,2022,0,1.4067238281331487,False
2022-12-28,2022,1,1.5754943783635444,False
2022-12-28,2022,2,1.6924874857245513,False
2022-12-28,2022,3,1.3409866149526775,False
2022-12-29,2022,0,1.7208307778030014,False
2022-12-29,2022,1,1.685616588749482,False
2022-12-29,2022,2,1.1589265109137405,False
2022-12-29,2022,3,1.2781427604918174,False
2022-12-30,2022,0,2.6335471500118954,True
2022-12-30,2022,1,1.3883963925209268,False
2022-12-30,2022,2,1.4903575738544583,False
2022-12-30,2022,3,1.354266824536739,False
2023-01-03,2023,0,1.593303874531019,False
2023-01-03,2023,1,1.5659839857498696,False
2023-01-03,2023,2,1.3915364300169752,False
2023-01-03,2023,3,1.4553385226645619,False
2023-01-04,2023,0,1.4552066239557198,False
2023-01-04,2023,1,1.3437211839239342,False
2023-01-04,2023,2,1.331494986187939,False
2023-01-04,2023,3,1.3366592084279303,False
2023-01-05,2023,0,1.5659757653121493,False
2023-01-05,2023,1,1.4929065897879452,False
2023-01-05,2023,2,1.442292605243106,False
2023-01-05,2023,3,1.956800678520371,True
2023-01-06,2023,0,1.6121435991046198,False
2023-01-06,2023,1,1.6107101183544161,False
2023-01-06,2023,2,1.3550849225252792,False
2023-01-06,2023,3,1.2511776177434462,False
2023-01-09,2023,0,1.763242208577092,True
2023-01-09,2023,1,1.5539001283426241,False
2023-01-09,2023,2,2.21236405525931,True
2023-01-09,2023,3,1.4605048721073648,False
2023-01-10,2023,0,1.9085747479723685,True
2023-01-10,2023,1,1.3906048104494715,False
2023-01-10,2023,2,1.5043803072951714,False
2023-01-10,2023,3,1.326388333595751,False
2023-01-11,2023,0,1.6043994839033717,False
2023-01-11,2023,1,1.7853183916676927,True
2023-01-11,2023,2,1.7399904585647974,False
2023-01-11,2023,3,1.3259883882529286,False
2023-01-12,2023,0,1.2767093238879355,False
2023-01-12,2023,1,1.8322167532079825,True
2023-01-12,2023,2,1.9775020945251953,True
2023-01-12,2023,3,1.7458586595001118,False
2023-01-13,2023,0,1.502351343744204,False
2023-01-13,2023,1,1.9538991199849138,True
2023-01-13,2023,2,1.37234170287171,False
2023-01-13,2023,3,1.468151793297403,False
2023-01-16,2023,0,1.6950319480542726,False
2023-01-16,2023,1,1.8654944238240136,True
2023-01-16,2023,2,1.3994505077105008,False
2023-01-16,2023,3,1.8332739160257048,True
2023-01-17,2023,0,1.6472910053142673,False
2023-01-17,2023,1,1.434443555904173,False
2023-01-17,2023,2,1.304142472160331,False
2023-01-17,2023,3,1.2824650342436577,False
2023-01-18,2023,0,1.697819847999382,False
2023-01-18,2023,1,1.6058813763499185,False
2023-01-18,2023,2,1.5427893428954709,False
2023-01-18,2023,3,1.3308324415292185,False
2023-01-19,2023,0,1.4368254006311267,False
2023-01-19,2023,1,1.234875911730706,False
2023-01-19,2023,2,1.4756653204924046,False
2023-01-19,2023,3,1.480298245287609,False
2023-01-20,2023,0,1.4203494543994182,False
2023-01-20,2023,1,1.893980591026711,True
2023-01-20,2023,2,1.2438145303606207,False
2023-01-20,2023,3,1.6052543624254851,False
2023-01-30,2023,0,2.926888930343962,True
2023-01-30,2023,1,1.1864463096755447,False
2023-01-30,2023,2,1.8831794040349719,True
2023-01-30,2023,3,1.6812984559326125,False
2023-01-31,2023,0,1.7602236314917983,False
2023-01-31,2023,1,1.6686074224039118,False
2023-01-31,2023,2,1.390336035378505,False
2023-01-31,2023,3,1.2736164746864,False
2023-02-01,2023,0,1.5009071401285736,False
2023-02-01,2023,1,1.6206520698238809,False
2023-02-01,2023,2,1.8077874367502067,True
2023-02-01,2023,3,1.3077030194323205,False
2023-02-02,2023,0,1.7671575535727433,True
2023-02-02,2023,1,1.3791843835676254,False
2023-02-02,2023,2,1.727623784671411,False
2023-02-02,2023,3,1.5524384382755019,False
2023-02-03,2023,0,1.4765517488649,False
2023-02-03,2023,1,1.5243006529384793,False
2023-02-03,2023,2,1.580989006827366,False
2023-02-03,2023,3,1.399548689412863,False
2023-02-06,2023,0,1.3581441886712582,False
2023-02-06,2023,1,1.592465598925735,False
2023-02-06,2023,2,1.9530421420460935,True
2023-02-06,2023,3,1.6640475703801463,False
2023-02-07,2023,0,1.5415118850124319,False
2023-02-07,2023,1,1.3333214643318656,False
2023-02-07,2023,2,1.4684332015509418,False
2023-02-07,2023,3,1.4557733717847037,False
2023-02-08,2023,0,1.6606155243762268,False
2023-02-08,2023,1,1.626025012008758,False
2023-02-08,2023,2,1.573554468236202,False
2023-02-08,2023,3,1.6846557660687465,False
2023-02-09,2023,0,1.5031863572692192,False
2023-02-09,2023,1,1.3572472695270716,False
2023-02-09,2023,2,1.7054659396362732,False
2023-02-09,2023,3,1.602122406894045,False
2023-02-10,2023,0,1.2454591520099292,False
2023-02-10,2023,1,1.312469529535844,False
2023-02-10,2023,2,1.7342312962732853,False
2023-02-10,2023,3,1.4289390730595077,False
2023-02-13,2023,0,1.4589087798572382,False
2023-02-13,2023,1,1.346801501059423,False
2023-02-13,2023,2,1.4702478485500878,False
2023-02-13,2023,3,2.912928334772583,True
2023-02-14,2023,0,2.3004438582477342,True
2023-02-14,2023,1,1.1769908966192582,False
2023-02-14,2023,2,1.5982543293281513,False
2023-02-14,2023,3,1.3485963296612231,False
2023-02-15,2023,0,1.6788081787983926,False
2023-02-15,2023,1,1.9001230999571712,True
2023-02-15,2023,2,1.2848756456769346,False
2023-02-15,2023,3,1.4094635069519632,False
2023-02-16,2023,0,1.4806502724430117,False
2023-02-16,2023,1,1.4231537642763312,False
2023-02-16,2023,2,1.4468191272718953,False
2023-02-16,2023,3,1.371852212712821,False
2023-02-17,2023,0,1.4946512921895128,False
2023-02-17,2023,1,1.1903340349676232,False
2023-02-17,2023,2,1.395205921984823,False
2023-02-17,2023,3,1.2508495765496088,False
2023-02-20,2023,0,1.2828604212137025,False
2023-02-20,2023,1,1.591294466960575,False
2023-02-20,2023,2,1.4287514680577378,False
2023-02-20,2023,3,1.69900656849057,False
2023-02-21,2023,0,1.8929542063464746,True
2023-02-21,2023,1,1.592679212510792,False
2023-02-21,2023,2,1.4019892896816095,False
2023-02-21,2023,3,1.540688963277805,False
2023-02-22,2023,0,1.7826960242456718,True
2023-02-22,2023,1,1.4486759557586724,False
2023-02-22,2023,2,1.4364730110250732,False
2023-02-22,2023,3,1.8866563059233072,True
2023-02-23,2023,0,1.3211881834699417,False
2023-02-23,2023,1,1.3094356597664063,False
2023-02-23,2023,2,1.9907393848065886,True
2023-02-23,2023,3,1.636959084037015,False
2023-02-24,2023,0,1.2377188892134001,False
2023-02-24,2023,1,1.4276614964542476,False
2023-02-24,2023,2,1.752587030886377,False
2023-02-24,2023,3,1.3575796121365524,False
2023-02-27,2023,0,1.7519361633132682,False
2023-02-27,2023,1,1.5037560833542514,False
2023-02-27,2023,2,1.4801796272928551,False
2023-02-27,2023,3,1.2815864197754963,False
2023-02-28,2023,0,1.5891589733499802,False
2023-02-28,2023,1,1.6404607075469455,False
2023-02-28,2023,2,1.309595064097566,False
2023-02-28,2023,3,1.6255700655979306,False
2023-03-01,2023,0,1.6788317225195066,False
2023-03-01,2023,1,1.9811346869203867,True
2023-03-01,2023,2,1.4368162738292931,False
2023-03-01,2023,3,1.4431050208695284,False
2023-03-02,2023,0,1.5233502770846539,False
2023-03-02,2023,1,1.6620089501061779,False
2023-03-02,2023,2,1.5134364675503014,False
2023-03-02,2023,3,2.1479144440320126,True
2023-03-03,2023,0,2.5847785588084444,True
2023-03-03,2023,1,1.6501455927805313,False
2023-03-03,2023,2,1.3838124130991525,False
2023-03-03,2023,3,1.7420804087118633,False
2023-03-06,2023,0,1.4066629524507657,False
2023-03-06,2023,1,1.2364672184980081,False
2023-03-06,2023,2,1.2453028602380847,False
2023-03-06,2023,3,1.49975502924706,False
2023-03-07,2023,0,1.5432184168193757,False
2023-03-07,2023,1,1.2760064956402366,False
2023-03-07,2023,2,1.3620543734463746,False
2023-03-07,2023,3,1.3265948413670343,False
2023-03-08,2023,0,1.922819919774983,True
2023-03-08,2023,1,2.2035672012238083,True
2023-03-08,2023,2,1.5485437728246518,False
2023-03-08,2023,3,1.5833867314801933,False
2023-03-09,2023,0,1.5955689574098022,False
2023-03-09,2023,1,1.6416718116826445,False
2023-03-09,2023,2,1.1873773136307,False
2023-03-09,2023,3,1.1382893421056866,False
2023-03-10,2023,0,1.6761642183823002,False
2023-03-10,2023,1,1.437089531502597,False
2023-03-10,2023,2,1.2473535683735126,False
2023-03-10,2023,3,1.5229941049112652,False
2023-03-13,2023,0,1.5770711094890586,False
2023-03-13,2023,1,1.4300039442166839,False
2023-03-13,2023,2,1.5274439317687547,False
2023-03-13,2023,3,1.6449098834602383,False
2023-03-14,2023,0,1.5461678193138466,False
2023-03-14,2023,1,1.3575402207084915,False
2023-03-14,2023,2,1.3283324179285587,False
2023-03-14,2023,3,1.5871840272835884,False
2023-03-15,2023,0,1.6323537301572384,False
2023-03-15,2023,1,1.608303377715364,False
2023-03-15,2023,2,1.2870683849843267,False
2023-03-15,2023,3,1.8527052739541128,True
2023-03-16,2023,0,2.814299390969651,True
2023-03-16,2023,1,1.343717266609929,False
